"Gene_ID","Pi_gene_0d","Td_gene_0d","Tw_gene_0d","Pi_gene_4d","Td_gene_4d","Tw_gene_4d","Pi_gene_full","Td_gene_full","Tw_gene_full","DOS_east","W_Danaus_plexippus_East","East_Pin_Pis_Monarch","alpha_East","W_alpha_East","Gene_Type","Gene_function"
"DPOGS215718",0.002447338,0.567836989,0.001924893,0.004019129,-1.241374607,0.009883584,0.003754324,-0.612260704,0.004682882,0.025099305,0.206128134,0.170687924,0.171932911,0.03544021,"Paired_control","Signaling"
"DPOGS215721",0.000293945,-1.151418009,0.001057503,0.03010834,-0.043920356,0.030592045,0.004428481,-1.163637068,0.006877628,0.034805195,0.03606028,0,1,0.03606028,"Paired_control","Signaling"
"DPOGS215699",0.011005578,-1.235124497,0.016387706,0.009152831,-0.695703723,0.011814859,0.013427646,-1.01426725,0.018225048,-0.04464454,0.112282551,0.170401584,-0.517614108,-0.058119033,"Paired_control","Signaling"
"DPOGS215698",0.006863783,-1.567391471,0.01168976,0.012152183,-1.082219663,0.017562915,0.007649617,-1.491737078,0.0124514,0.014836473,0.115411196,0.09725301,0.157334699,0.018158186,"Paired_control","Signaling"
"DPOGS215696",0.005363155,0.309378189,0.00467224,0,NA,0,0.003444665,-0.341096571,0.004015206,-0.473033708,1.114014252,0,1,1.114014252,"Paired_control","Signaling"
"DPOGS215694",0.00197143,-0.776255265,0.002690819,0.004290004,-1.405117594,0.008681526,0.00247783,-1.632660751,0.004653438,0.013333333,0.013513514,0,1,0.013513514,"Paired_control","Signaling"
"DPOGS215690",0.001843123,-2.129297628,0.004891621,0.000330688,-1.151418009,0.001189691,0.002052245,-2.029382958,0.004692717,-0.029077964,0.012304251,0.043005908,-2.495207424,-0.030701657,"Paired_control","Signaling"
"DPOGS215732",0.004712961,-1.386758577,0.007787066,0.014550265,-0.936644966,0.020287356,0.006871499,-1.380730793,0.010864675,-0.047660252,0.092429577,0.152431462,-0.649163247,-0.060001885,"Paired_control","Signaling"
"DPOGS215734",0.000190223,-1.510602523,0.000684349,0.004540645,-1.653624288,0.009344479,0.00120492,-2.03930595,0.002953715,0.01754386,0.017857143,0,1,0.017857143,"Paired_control","Signaling"
"DPOGS215685",0.018254394,-0.749819304,0.022759299,0.019660895,-0.721295866,0.024821273,0.015440249,-0.904630692,0.020187357,-0.007949968,0.100811908,0.110530628,-0.096404483,-0.00971872,"Paired_control","Signaling"
"DPOGS215684",0.00257732,-1.70100879,0.005298416,0.011393298,-0.824263157,0.015418391,0.004657321,-1.220386108,0.007006085,0.137787056,0.159806295,0,1,0.159806295,"Paired_control","Signaling"
"DPOGS215739",0.007835047,-1.294848877,0.011863108,0.005837743,-1.431066175,0.010278927,0.006185985,-1.391989778,0.009683047,-0.023356024,0.104465038,0.133710124,-0.279950947,-0.029245086,"Paired_control","Signaling"
"DPOGS215740",0.004976318,-1.228839307,0.007771366,0.01186277,-0.507951013,0.014276288,0.00549185,-1.111196033,0.007925626,0.10166799,0.113174182,0,1,0.113174182,"Paired_control","Signaling"
"DPOGS215742",0.008746926,-1.490123325,0.014477362,0.015597761,0.161075814,0.014853941,0.008454106,-1.357831252,0.013093063,0.009972945,0.05483871,0.043857487,0.200245831,0.010981223,"Paired_control","Signaling"
"DPOGS215681",0.006188006,-0.824728407,0.008207988,0.007789536,-0.959010936,0.011896906,0.005698576,-1.501191794,0.009717473,-0.018752564,0.008173273,0.027600925,-2.376973224,-0.019427652,"Paired_control","Signaling"
"DPOGS215747",0.003537551,-0.359820221,0.003968698,0.028784648,0.244238234,0.026847944,0.008065557,-0.362769192,0.008926637,0.027564751,0.037366548,0.008527943,0.771776,0.028838605,"Paired_control","Signaling"
"DPOGS215680",0.004283195,0.267611474,0.00395897,0.004562749,-0.549104309,0.005774678,0.004726546,-0.173060389,0.004965665,-0.057950278,0.341426404,0.454492913,-0.331159244,-0.11306651,"Paired_control","Signaling"
"DPOGS215673",0.00607703,0.214059758,0.005697853,0.009870615,-1.553818656,0.019434946,0.006535548,-1.245796125,0.009908991,0.096848906,0.156826568,0.040276686,0.743176896,0.116549882,"Paired_control","Signaling"
"DPOGS215672",0.009357455,0.145885304,0.008977229,0.00972731,-1.188414884,0.015813734,0.007457638,-0.547608831,0.008782628,0.021151573,0.19730107,0.167728576,0.149885118,0.029572494,"Paired_control","Signaling"
"DPOGS215671",0.004503106,1.700471062,0.002793187,0.011069834,0.59664305,0.009112524,0.004778648,0.742682246,0.00390339,0.067336683,0.072198276,0,1,0.072198276,"Paired_control","Signaling"
"DPOGS215670",0.002299685,0.886296761,0.001679563,0.002742054,-0.562920259,0.003751433,0.00310939,1.082834001,0.002285657,-0.071657548,0.127409891,0.226495291,-0.777690016,-0.0990854,"Paired_control","Signaling"
"DPOGS215669",0.004788695,-0.058591049,0.004879238,0.01578836,0.812970236,0.012334712,0.006748592,0.250138085,0.006299988,0.032226074,0.208510638,0.163208827,0.217263788,0.045301811,"Paired_control","Signaling"
"DPOGS215667",0.003931714,-1.214322533,0.006388836,0.015728716,-0.489082913,0.018688958,0.006561843,-1.354774938,0.010488701,0.080779944,0.087878788,0,1,0.087878788,"Paired_control","Signaling"
"DPOGS215666",0.004115226,-1.272411588,0.007138144,0.008541194,-0.538797511,0.011013136,0.005781132,-0.948346412,0.008030412,-0.002303975,0.044806517,0.047327653,-0.056267164,-0.002521136,"Paired_control","Signaling"
"DPOGS215755",0,NA,0,0.009850276,-0.958912007,0.016402543,0.001668926,-1.468030071,0.003539575,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS215757",0.001125941,-0.767533475,0.001778361,0.016218081,-0.796182858,0.022345494,0.003473892,-1.064177905,0.005191377,0.070814366,0.147395172,0.061172702,0.584974859,0.08622247,"Paired_control","Signaling"
"DPOGS215663",0.001574099,-1.634757064,0.003452615,0.014383696,-0.506436999,0.017131545,0.004781925,-1.016312526,0.006667412,0.008501594,0.008574491,0,1,0.008574491,"Paired_control","Signaling"
"DPOGS215759",0.003315961,-1.360001937,0.005453863,0.008330869,-0.764244154,0.011172747,0.005080477,-1.335570111,0.007909835,0.041109166,0.077690663,0.031971276,0.588479813,0.045719387,"Paired_control","Signaling"
"DPOGS215660",0.003364281,-1.950657218,0.007757681,0.013339611,-1.246310214,0.021777388,0.008251518,-1.528569173,0.013882785,0.120479231,0.276395427,0.106273621,0.615501521,0.170121806,"Paired_control","Signaling"
"DPOGS215659",0.00180072,-2.096458268,0.006478315,0.013383131,-1.302169903,0.025193449,0.010113269,-1.165847183,0.014969311,0.227703289,0.327798278,0.019544946,0.940375082,0.308253332,"Paired_control","Signaling"
"DPOGS215658",0.00719384,-0.708484659,0.008968715,0.017009339,-0.589981819,0.020695826,0.008131706,-0.779590424,0.010261082,0.038521909,0.106155219,0.060946984,0.425869171,0.045208235,"Paired_control","Signaling"
"DPOGS215656",0.00661644,-0.525356242,0.007818656,0.015920257,-0.723136652,0.02064963,0.008273833,-0.730566887,0.010315334,0.040216089,0.147943038,0.097285975,0.342409237,0.050657063,"Paired_control","Signaling"
"DPOGS215655",0.004927249,-0.989318335,0.007066762,0.006819518,0.406300239,0.005710515,0.00623256,-1.178358804,0.009256959,0.047789463,0.182879377,0.11958989,0.346072305,0.063289488,"Paired_control","Signaling"
"DPOGS215652",0.000476985,-1.889147791,0.001716015,0.032324735,-0.257237049,0.034798451,0.007735866,-0.653844422,0.009383852,0.057142857,0.060606061,0,1,0.060606061,"Paired_control","Signaling"
"DPOGS215763",0.000489237,-1.733240687,0.00176009,0.018876556,-1.19132021,0.028981937,0.00478661,-1.443334175,0.007999165,0.037759597,0.039241334,0,1,0.039241334,"Paired_control","Signaling"
"DPOGS215651",0.000340948,-1.510602523,0.001226602,0.015299515,-0.738544018,0.019767167,0.003226476,-1.062874374,0.004702777,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS215650",0.010337719,-0.530419748,0.012154137,0,NA,0,0.006217421,-0.385369041,0.006970912,0.155968296,0.265282584,0.056741101,0.786110719,0.208541483,"Paired_control","Signaling"
"DPOGS215765",0.000674873,-0.363403659,0.000874058,0.003018109,-1.733240687,0.010858022,0.004372428,-0.720194678,0.005608542,-0.048906971,0.072345391,0.13169745,-0.82039863,-0.05935206,"Paired_control","Signaling"
"DPOGS215646",0.005198316,-0.950887257,0.007127723,0.012647881,-1.267032914,0.020211373,0.007466393,-0.987174594,0.010123838,0.082780841,0.140261215,0.041913174,0.701177734,0.098348041,"Paired_control","Signaling"
"DPOGS215645",0.008471391,0.015866536,0.00842535,0.018128198,0.198357131,0.0168507,0.008952768,-0.405419311,0.010184912,0.056271981,0.059627329,0,1,0.059627329,"Paired_control","Signaling"
"DPOGS215768",0.003108737,-1.247115008,0.004921511,0.007112759,-1.535760352,0.013848854,0.004948498,-1.136531557,0.007143813,0.012405936,0.066942149,0.053004148,0.208209642,0.013938001,"Paired_control","Signaling"
"DPOGS215644",0.002378902,-1.493925193,0.004382488,0.028463911,-0.208524556,0.030232138,0.01106408,-0.325590217,0.012106292,0.068014579,0.16328894,0.077997151,0.522336596,0.085291789,"Paired_control","Signaling"
"DPOGS215643",0.005840072,-0.984950486,0.008311801,0.020570637,-0.152494232,0.021614566,0.009906477,-0.779818153,0.012573611,0.159245185,0.27607362,0.060558944,0.780642049,0.215514676,"Paired_control","Signaling"
"DPOGS215773",0.004312532,-0.905237097,0.005866967,0.022022951,-1.072702822,0.031704483,0.008164078,-1.041652044,0.011282872,0.052271582,0.173333333,0.105529038,0.391178625,0.067804295,"Paired_control","Signaling"
"DPOGS215639",0.006489262,-1.309358465,0.010581248,0.00949414,-1.561921732,0.019212948,0.008694885,-1.553176166,0.014990102,-0.055260592,0.096401028,0.167113854,-0.733527709,-0.070712825,"Paired_control","Signaling"
"DPOGS215638",0.003518691,-1.20612888,0.005878471,0.023533128,0.065685517,0.023012523,0.007135299,-0.957547298,0.009789454,0.065366187,0.17284925,0.089335676,0.483158442,0.083513574,"Paired_control","Signaling"
"DPOGS215777",0.006543021,-1.525981475,0.011680599,0.00888133,-1.264481281,0.015733052,0.008953067,-1.312762436,0.013879724,0.01869818,0.138603696,0.114868353,0.171246104,0.023735343,"Paired_control","Signaling"
"DPOGS215635",0.000112133,-1.151418009,0.000403412,0.013676992,-1.873468751,0.02869118,0.003814786,-1.884255517,0.007808577,-0.001548299,0.065629558,0.067390659,-0.02683397,-0.001761102,"Paired_control","Signaling"
"DPOGS215778",0.002372231,-1.466558282,0.00451821,0.012573569,-1.135427323,0.020211373,0.003971753,-1.468392181,0.006798232,0.061437908,0.06545961,0,1,0.06545961,"Immune_genes","Signaling"
"DPOGS215781",0.005567798,-1.402974504,0.009306876,0.003469512,-1.862662884,0.010531688,0.004574646,-1.614680623,0.008240232,-0.18675698,0.171832518,0.500133611,-1.910587693,-0.328301094,"Paired_control","Signaling"
"DPOGS215633",0.002195842,-2.09917945,0.006551724,0.017423828,-1.087914402,0.026583432,0.003929727,-1.765528851,0.00790047,0.100620262,0.111877395,0,1,0.111877395,"Paired_control","Signaling"
"DPOGS215785",0.007925298,-1.105530824,0.011977563,0.012428871,-0.349334111,0.014545651,0.006613757,-1.206007866,0.010177155,0.114385082,0.357976654,0.175399223,0.510026085,0.182577431,"Paired_control","Signaling"
"DPOGS215786",0.00304944,-1.44168851,0.005526305,0.02996633,-0.682980344,0.037377916,0.008187066,-1.18350085,0.012011046,-0.021686118,0.172391858,0.202977103,-0.177416995,-0.030585245,"Paired_control","Signaling"
"DPOGS215630",0,NA,0,0.00358038,1.36037773,0.001932129,0.000885041,0.880141371,0.000622965,0.119886364,0.136216914,0,1,0.136216914,"Paired_control","Signaling"
"DPOGS215788",0.015060539,-0.275882421,0.016361588,0.00509358,-1.337838808,0.011506262,0.0110411,-0.496960724,0.012820788,-0.09343278,0.067057292,0.185221675,-1.762140705,-0.118164383,"Paired_control","Signaling"
"DPOGS215791",0.00287771,-2.206491241,0.008861144,0.026555489,-0.293349007,0.029275425,0.006204334,-1.721249401,0.011799789,0.019050919,0.094059406,0.071721685,0.237485241,0.022337721,"Paired_control","Signaling"
"DPOGS215626",0.000573551,-1.862662884,0.001741011,0.006725314,-1.977124488,0.017028343,0.003734465,-1.656043576,0.006772936,-0.003811979,0.017268446,0.021228572,-0.229327303,-0.003960126,"Paired_control","Signaling"
"DPOGS215625",0.003361559,0.356238083,0.003035116,0.008492146,-1.446914481,0.014500054,0.005085726,-0.983063642,0.006880703,0.058197633,0.115968427,0.047910103,0.586869429,0.068058325,"Paired_control","Signaling"
"DPOGS215793",0.002768549,-1.334227855,0.005122389,0.029296492,-1.236375725,0.047587625,0.007307363,-1.201189357,0.011020292,-0.046379896,0.091021672,0.149171437,-0.638856266,-0.058149765,"Paired_control","Signaling"
"DPOGS215622",0.007126509,-0.975267954,0.009744769,0.011925323,-1.042344521,0.017309074,0.008265893,-1.076994223,0.01154253,0.047229877,0.087461774,0.034337491,0.607400021,0.053124283,"Paired_control","Signaling"
"DPOGS215794",0.005713481,-0.494694471,0.00683959,0.00117096,-1.151418009,0.004212675,0.00598443,-0.828838974,0.007924283,-0.017210612,0.035714286,0.05451124,-0.526314719,-0.018796954,"Paired_control","Signaling"
"DPOGS215620",0.006216408,-0.809304788,0.008125634,0.011583416,-1.109976539,0.01742191,0.007396311,-1.16638023,0.010778124,0.057969212,0.14188124,0.070988289,0.49966402,0.070892951,"Paired_control","Signaling"
"DPOGS215618",0.002595588,-1.565921222,0.006464734,0.014722797,-1.628159844,0.03351824,0.00498091,-1.851608354,0.011295524,-0.343916576,0.138638228,0.871518393,-5.28627764,-0.732880165,"Paired_control","Signaling"
"DPOGS215616",0.004675772,-1.574253834,0.008110449,0.009529209,-1.377009971,0.015733052,0.006524886,-1.428715805,0.010384018,-0.008630467,0.173245614,0.18524702,-0.069273938,-0.012001406,"Paired_control","Signaling"
"DPOGS215614",0.000907771,-1.576697077,0.002099454,0.008017658,-1.124839251,0.01261218,0.00433668,-1.603320074,0.007704225,0.049228944,0.051777916,0,1,0.051777916,"Paired_control","Signaling"
"DPOGS215802",0.001322751,-1.72080062,0.003864258,0.002807472,-0.740993868,0.005244351,0.001446854,-1.948495219,0.004116275,-0.181279149,0.054638589,0.303928916,-4.56253234,-0.249290327,"Paired_control","Signaling"
"DPOGS215608",0.003993297,-1.360156145,0.006634419,0.022210377,-0.95114276,0.030683364,0.007946822,-1.42662555,0.01277352,0.050935447,0.079031521,0.022816549,0.711298112,0.056214972,"Paired_control","Signaling"
"DPOGS215804",0.00286045,0.449707186,0.002409124,0.02042199,-1.120473346,0.031338192,0.009266113,-0.46750492,0.010651738,0.003586043,0.054603854,0.050630522,0.07276652,0.003973332,"Paired_control","Signaling"
"DPOGS207781",0.001840943,-2.005645787,0.00662302,0.001098901,-1.151418009,0.003953433,0.002268672,-2.239759176,0.00747015,-0.411513859,1.430051813,0,1,1.430051813,"Paired_control","Signaling"
"DPOGS207785",0.009759459,-0.561016458,0.011517005,0.006319217,0.035794128,0.006242263,0.007483747,-0.439920911,0.008480312,0.012625657,0.027067669,0.013919762,0.485742117,0.013147907,"Paired_control","Signaling"
"DPOGS207775",0.002791334,-1.748929604,0.00538686,0.011912978,-1.146133998,0.017557173,0.005728328,-1.173501881,0.008263177,0.014684951,0.032947977,0.017513528,0.468449077,0.015434449,"Paired_control","Signaling"
"DPOGS207786",0.006272925,-1.490119714,0.010641527,0.011557811,-1.232380837,0.018957038,0.005895418,-1.592538378,0.01025097,-0.015079198,0.026955603,0.043108839,-0.599253401,-0.016153236,"Paired_control","Signaling"
"DPOGS207787",0.001362236,0.880141371,0.000958855,0.008494295,-1.232380837,0.013932281,0.003561694,-0.855760302,0.004727861,-0.006168703,0.041912246,0.048652193,-0.16081091,-0.006739946,"Paired_control","Signaling"
"DPOGS207788",0.002403904,-1.245898505,0.004106877,0.010107817,0.110816602,0.009697101,0.003217694,-1.280428065,0.005146325,-0.016367441,0.023145401,0.040571087,-0.752878996,-0.017425686,"Immune_genes","Signaling"
"DPOGS207789",0.001560388,-0.922191918,0.002224876,0.006732975,-1.777462367,0.014337559,0.003559708,-1.315137308,0.005529803,0.010401774,0.061576355,0.04998216,0.188289717,0.011594194,"Paired_control","Signaling"
"DPOGS207791",0.004243281,-1.857978198,0.008905011,0.002317548,-1.527302208,0.006371236,0.004590957,-1.671635327,0.008404475,-0.025095984,0.097591106,0.128680763,-0.318570605,-0.031089658,"Paired_control","Signaling"
"DPOGS207769",0.00691747,-0.925358456,0.009316248,0.003103378,-1.731118613,0.00823632,0.006306245,-1.243864052,0.009444313,0.037087623,0.128419877,0.083092031,0.352965969,0.045327846,"Paired_control","Signaling"
"DPOGS207793",0.006320798,-0.726759703,0.008048377,0.007762462,-1.502345968,0.01690613,0.004844317,-1.3382491,0.007736103,0.03125,0.032258065,0,1,0.032258065,"Paired_control","Signaling"
"DPOGS207794",0.005452398,-1.278013076,0.008242536,0.004236207,-1.108945342,0.006610242,0.004957191,-1.35678147,0.007662473,0.075777472,0.091191067,0.007853942,0.913873778,0.083337125,"Paired_control","Signaling"
"DPOGS207795",0.003884586,-1.283575506,0.006192125,0.023335474,-1.019339839,0.03267867,0.007528982,-1.203635215,0.011057366,0.054422612,0.106751825,0.043876703,0.588984044,0.062875121,"Paired_control","Signaling"
"DPOGS207796",0.005466862,-0.932095951,0.00742697,0.006253006,-0.249815737,0.006870941,0.005703825,-0.453403095,0.006508308,0.017057569,0.017353579,0,1,0.017353579,"Paired_control","Signaling"
"DPOGS207800",0.000384025,-1.151418009,0.001381576,0.007073844,-0.767533475,0.011172747,0.002139406,-1.513576188,0.004469099,-0.1863987,0.03577371,0.283592997,-6.927413555,-0.247819287,"Paired_control","Signaling"
"DPOGS207767",0.004862624,-1.197233143,0.007305789,0.02104668,-0.899147398,0.027976918,0.008068219,-1.302322685,0.012245521,-0.016128662,0.134480904,0.155626157,-0.157236103,-0.021145253,"Paired_control","Signaling"
"DPOGS207766",0.00237167,-1.673820906,0.004508301,0.014176606,-1.35725733,0.022503301,0.006442112,-1.376868587,0.01004092,0.04445695,0.046525324,0,1,0.046525324,"Paired_control","Signaling"
"DPOGS207802",0.004337522,-1.262614489,0.00695969,0.008565357,-1.259155047,0.014744363,0.004369429,-1.302958353,0.006886005,0.04353086,0.091642229,0.042120531,0.540380763,0.049521697,"Paired_control","Signaling"
"DPOGS207764",0.006681316,-0.697202485,0.008289457,0.009337728,-1.140537157,0.014155302,0.008193998,-0.8831774,0.010690407,0.00982305,0.04158283,0.031033787,0.253687472,0.010549043,"Paired_control","Signaling"
"DPOGS207804",0.005809731,-0.884829165,0.00775183,0.011293406,-1.534410413,0.021594385,0.005750785,-1.447135575,0.009390285,0.059217274,0.277429467,0.187592942,0.323817533,0.089836525,"Paired_control","Signaling"
"DPOGS207762",0.003850269,-1.331297929,0.005979431,0.003395142,-1.888603105,0.007516583,0.003904906,-1.448938947,0.00627559,-0.007388701,0.075577764,0.084193986,-0.11400473,-0.008616223,"Paired_control","Signaling"
"DPOGS207761",0.004587036,-1.599554051,0.008001996,0.013672999,-1.065042213,0.019306275,0.007435108,-1.385530151,0.011576308,0.008215499,0.184506456,0.173090744,0.061871609,0.011415711,"Paired_control","Signaling"
"DPOGS207759",0.008195237,-1.296863314,0.012565925,0.000978474,-1.733240687,0.00352018,0.007644412,-1.193015902,0.011133709,0.006074917,0.027981346,0.021601545,0.228001915,0.0063798,"Paired_control","Signaling"
"DPOGS207758",0.007917146,-1.36577201,0.012310092,0.012930394,-1.236613291,0.019425618,0.009370971,-1.273173084,0.013924182,-0.023414567,0.090147783,0.118703057,-0.316760692,-0.028555274,"Paired_control","Signaling"
"DPOGS207754",0.002915044,-1.448811512,0.005818261,0.002712477,-1.733240687,0.009758475,0.003858983,-1.405492664,0.006703648,-0.197637638,0.390319258,0.917098446,-1.349611057,-0.526779187,"Paired_control","Signaling"
"DPOGS207753",0.004662216,-1.711808993,0.008381498,0.017853869,-1.145417039,0.025442889,0.008723755,-1.269273951,0.012896705,0.056942257,0.166666667,0.093990028,0.436059832,0.072676639,"Paired_control","Signaling"
"DPOGS207814",0.006909484,-0.482232243,0.008016494,0.001116071,-1.510602523,0.004015206,0.004403875,-0.790776683,0.005659069,0.033165829,0.034303534,0,1,0.034303534,"Paired_control","Signaling"
"DPOGS207750",0.006752306,-1.114796779,0.009522227,0.018316956,-1.093965576,0.025697318,0.010437335,-1.035789934,0.014196621,-0.044036592,0.164480323,0.227422221,-0.382671297,-0.062941898,"Paired_control","Signaling"
"DPOGS207815",0.009042731,0.120310082,0.008746251,0.008236332,-0.576979341,0.010278927,0.008224974,-0.266449646,0.008861144,-0.040256364,0.026054003,0.070261367,-1.696759004,-0.044207364,"Paired_control","Signaling"
